ticket_id,scenario_id,ts,store_id,device,message,category
TKT_0000534,INC_001,2024-01-12T00:00:12+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000535,INC_001,2024-01-12T00:47:55+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000536,INC_001,2024-01-12T00:56:46+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000537,INC_001,2024-01-12T01:57:03+00:00,STORE_003,desktop,Customer enquiry — general,general
TKT_0000538,INC_001,2024-01-12T01:10:11+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000539,INC_001,2024-01-12T01:56:44+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0000540,INC_001,2024-01-12T01:21:49+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000541,INC_001,2024-01-12T01:23:20+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000542,INC_001,2024-01-12T01:16:33+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000543,INC_001,2024-01-12T02:37:57+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000544,INC_001,2024-01-12T02:42:04+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000545,INC_001,2024-01-12T02:05:54+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000546,INC_001,2024-01-12T02:14:35+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0000547,INC_001,2024-01-12T02:43:12+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000548,INC_001,2024-01-12T02:18:09+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000549,INC_001,2024-01-12T02:46:15+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000550,INC_001,2024-01-12T02:27:09+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0000551,INC_001,2024-01-12T02:37:50+00:00,STORE_003,desktop,Customer enquiry — general,general
TKT_0000552,INC_001,2024-01-12T02:33:48+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000553,INC_001,2024-01-12T03:49:51+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000554,INC_001,2024-01-12T03:09:12+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000555,INC_001,2024-01-12T03:13:14+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000556,INC_001,2024-01-12T04:56:35+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000557,INC_001,2024-01-12T04:58:16+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000558,INC_001,2024-01-12T04:21:50+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0000559,INC_001,2024-01-12T04:50:50+00:00,STORE_003,desktop,Customer enquiry — stock,stock
TKT_0000560,INC_001,2024-01-12T04:22:02+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000561,INC_001,2024-01-12T04:51:34+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000562,INC_001,2024-01-12T04:54:27+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000563,INC_001,2024-01-12T05:43:23+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0000564,INC_001,2024-01-12T05:00:38+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000565,INC_001,2024-01-12T06:33:43+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000566,INC_001,2024-01-12T06:36:33+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000567,INC_001,2024-01-12T06:08:57+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000568,INC_001,2024-01-12T06:35:36+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000569,INC_001,2024-01-12T06:31:24+00:00,STORE_003,desktop,Customer enquiry — general,general
TKT_0000570,INC_001,2024-01-12T06:56:52+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000571,INC_001,2024-01-12T07:18:31+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000572,INC_001,2024-01-12T07:55:15+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0000573,INC_001,2024-01-12T07:38:14+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000574,INC_001,2024-01-12T07:09:26+00:00,STORE_001,desktop,Customer enquiry — general,general
TKT_0000575,INC_001,2024-01-12T07:31:52+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000576,INC_001,2024-01-12T08:03:50+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000577,INC_001,2024-01-12T08:51:20+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000578,INC_001,2024-01-12T08:22:50+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000579,INC_001,2024-01-12T08:01:40+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000580,INC_001,2024-01-12T08:13:46+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000581,INC_001,2024-01-12T08:29:24+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000582,INC_001,2024-01-12T09:40:08+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0000583,INC_001,2024-01-12T09:19:05+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000584,INC_001,2024-01-12T09:48:02+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000585,INC_001,2024-01-12T09:13:46+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0000586,INC_001,2024-01-12T09:31:59+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000587,INC_001,2024-01-12T10:23:11+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000588,INC_001,2024-01-12T10:57:19+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000589,INC_001,2024-01-12T10:32:15+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000590,INC_001,2024-01-12T10:22:57+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0000591,INC_001,2024-01-12T10:58:02+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000592,INC_001,2024-01-12T10:48:37+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0000593,INC_001,2024-01-12T10:18:53+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000594,INC_001,2024-01-12T11:06:22+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0000595,INC_001,2024-01-12T11:45:07+00:00,STORE_001,desktop,Customer enquiry — general,general
TKT_0000596,INC_001,2024-01-12T11:21:49+00:00,STORE_003,desktop,Customer enquiry — stock,stock
TKT_0000597,INC_001,2024-01-12T11:43:43+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000598,INC_001,2024-01-12T11:25:09+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000599,INC_001,2024-01-12T12:25:57+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000600,INC_001,2024-01-12T12:08:13+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0000601,INC_001,2024-01-12T12:41:23+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000602,INC_001,2024-01-12T13:56:12+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000603,INC_001,2024-01-12T13:08:08+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000604,INC_001,2024-01-12T13:30:01+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000605,INC_001,2024-01-12T13:52:17+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0000606,INC_001,2024-01-12T13:49:48+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0000607,INC_001,2024-01-12T13:29:42+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0000608,INC_001,2024-01-12T13:36:38+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000609,INC_001,2024-01-12T13:01:25+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000610,INC_001,2024-01-12T14:45:44+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000611,INC_001,2024-01-12T14:25:33+00:00,STORE_002,desktop,Customer enquiry — general,general
TKT_0000612,INC_001,2024-01-12T14:20:57+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000613,INC_001,2024-01-12T14:21:34+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0000614,INC_001,2024-01-12T14:01:02+00:00,STORE_005,desktop,Customer enquiry — general,general
TKT_0000615,INC_001,2024-01-12T14:10:01+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000616,INC_001,2024-01-12T15:54:55+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000617,INC_001,2024-01-12T15:14:20+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000618,INC_001,2024-01-12T15:38:31+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000619,INC_001,2024-01-12T16:52:21+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000620,INC_001,2024-01-12T16:53:11+00:00,STORE_003,desktop,Customer enquiry — general,general
TKT_0000621,INC_001,2024-01-12T16:10:03+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000622,INC_001,2024-01-12T16:58:12+00:00,STORE_003,desktop,Customer enquiry — stock,stock
TKT_0000623,INC_001,2024-01-12T16:32:04+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000624,INC_001,2024-01-12T17:34:34+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000625,INC_001,2024-01-12T17:22:00+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000626,INC_001,2024-01-12T17:16:48+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000627,INC_001,2024-01-12T18:33:10+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0000628,INC_001,2024-01-12T18:33:05+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000629,INC_001,2024-01-12T18:41:25+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000630,INC_001,2024-01-12T19:09:11+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000631,INC_001,2024-01-12T19:52:46+00:00,STORE_005,desktop,Customer enquiry — stock,stock
TKT_0000632,INC_001,2024-01-12T19:49:24+00:00,STORE_003,desktop,Customer enquiry — stock,stock
TKT_0000633,INC_001,2024-01-12T19:54:25+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000634,INC_001,2024-01-12T19:52:43+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0000635,INC_001,2024-01-12T19:27:56+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000636,INC_001,2024-01-12T19:42:40+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0000637,INC_001,2024-01-12T19:48:09+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0000638,INC_001,2024-01-12T19:52:33+00:00,STORE_001,desktop,Customer enquiry — general,general
TKT_0000639,INC_001,2024-01-12T19:05:17+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0000640,INC_001,2024-01-12T19:53:06+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000641,INC_001,2024-01-12T20:27:06+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0000642,INC_001,2024-01-12T21:08:06+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000643,INC_001,2024-01-12T21:34:51+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0000644,INC_001,2024-01-12T22:42:07+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000645,INC_001,2024-01-12T22:20:33+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0000646,INC_001,2024-01-12T22:45:48+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000647,INC_001,2024-01-12T22:06:55+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000648,INC_001,2024-01-12T23:17:43+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0000649,INC_001,2024-01-12T23:46:28+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000650,INC_001,2024-01-13T00:02:09+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0000651,INC_001,2024-01-13T00:01:17+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000652,INC_001,2024-01-13T00:12:12+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000653,INC_001,2024-01-13T00:20:29+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000654,INC_001,2024-01-13T01:27:27+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0000655,INC_001,2024-01-13T01:06:20+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000656,INC_001,2024-01-13T01:18:07+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000657,INC_001,2024-01-13T01:47:12+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000658,INC_001,2024-01-13T01:46:07+00:00,STORE_001,desktop,Customer enquiry — general,general
TKT_0000659,INC_001,2024-01-13T02:31:32+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000660,INC_001,2024-01-13T02:34:27+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0000661,INC_001,2024-01-13T02:51:25+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000662,INC_001,2024-01-13T02:12:22+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000663,INC_001,2024-01-13T02:52:40+00:00,STORE_005,desktop,Customer enquiry — stock,stock
TKT_0000664,INC_001,2024-01-13T02:20:53+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000665,INC_001,2024-01-13T03:21:28+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000666,INC_001,2024-01-13T03:54:00+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000667,INC_001,2024-01-13T03:07:59+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000668,INC_001,2024-01-13T03:16:44+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000669,INC_001,2024-01-13T04:10:02+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000670,INC_001,2024-01-13T04:29:30+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0000671,INC_001,2024-01-13T04:31:48+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0000672,INC_001,2024-01-13T04:46:19+00:00,STORE_001,desktop,Customer enquiry — general,general
TKT_0000673,INC_001,2024-01-13T04:54:30+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0000674,INC_001,2024-01-13T05:04:32+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000675,INC_001,2024-01-13T05:01:26+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000676,INC_001,2024-01-13T05:05:16+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0000677,INC_001,2024-01-13T05:43:00+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000678,INC_001,2024-01-13T05:41:46+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0000679,INC_001,2024-01-13T06:33:34+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0000680,INC_001,2024-01-13T06:17:00+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0000681,INC_001,2024-01-13T06:33:47+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0000682,INC_001,2024-01-13T06:33:35+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000683,INC_001,2024-01-13T06:13:32+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000684,INC_001,2024-01-13T06:09:25+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000685,INC_001,2024-01-13T07:58:03+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000686,INC_001,2024-01-13T07:47:06+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000687,INC_001,2024-01-13T07:10:31+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000688,INC_001,2024-01-13T07:43:41+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000689,INC_001,2024-01-13T07:42:10+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000690,INC_001,2024-01-13T07:25:34+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0000691,INC_001,2024-01-13T07:36:03+00:00,STORE_005,desktop,Customer enquiry — stock,stock
TKT_0000692,INC_001,2024-01-13T07:42:54+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000693,INC_001,2024-01-13T08:19:51+00:00,STORE_001,desktop,Customer enquiry — returns,returns
TKT_0000694,INC_001,2024-01-13T08:56:37+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000695,INC_001,2024-01-13T08:20:10+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000696,INC_001,2024-01-13T08:01:43+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000697,INC_001,2024-01-13T09:37:41+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000698,INC_001,2024-01-13T09:22:34+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000699,INC_001,2024-01-13T09:14:27+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000700,INC_001,2024-01-13T09:02:32+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000701,INC_001,2024-01-13T09:48:33+00:00,STORE_002,desktop,Customer enquiry — general,general
TKT_0000702,INC_001,2024-01-13T10:08:10+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000703,INC_001,2024-01-13T10:32:51+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000704,INC_001,2024-01-13T10:08:21+00:00,STORE_003,desktop,Customer enquiry — general,general
TKT_0000705,INC_001,2024-01-13T10:57:37+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000706,INC_001,2024-01-13T10:33:01+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000707,INC_001,2024-01-13T10:10:11+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000708,INC_001,2024-01-13T11:00:36+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000709,INC_001,2024-01-13T11:48:56+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0000710,INC_001,2024-01-13T11:59:11+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000711,INC_001,2024-01-13T11:29:16+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000712,INC_001,2024-01-13T12:09:49+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000713,INC_001,2024-01-13T12:17:37+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000714,INC_001,2024-01-13T12:00:31+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000715,INC_001,2024-01-13T12:59:37+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000716,INC_001,2024-01-13T12:34:18+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000717,INC_001,2024-01-13T12:23:38+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0000718,INC_001,2024-01-13T13:50:22+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0000719,INC_001,2024-01-13T13:41:02+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000720,INC_001,2024-01-13T13:09:45+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000721,INC_001,2024-01-13T13:02:43+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0000722,INC_001,2024-01-13T13:58:21+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000723,INC_001,2024-01-13T14:46:47+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000724,INC_001,2024-01-13T14:38:03+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0000725,INC_001,2024-01-13T15:49:52+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000726,INC_001,2024-01-13T15:22:48+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000727,INC_001,2024-01-13T15:50:11+00:00,STORE_002,desktop,Customer enquiry — general,general
TKT_0000728,INC_001,2024-01-13T15:11:59+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0000729,INC_001,2024-01-13T16:47:19+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000730,INC_001,2024-01-13T16:36:49+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000731,INC_001,2024-01-13T16:27:32+00:00,STORE_002,desktop,Customer enquiry — general,general
TKT_0000732,INC_001,2024-01-13T16:56:02+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0000733,INC_001,2024-01-13T16:36:16+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000734,INC_001,2024-01-13T16:27:59+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000735,INC_001,2024-01-13T16:25:18+00:00,STORE_001,desktop,Customer enquiry — returns,returns
TKT_0000736,INC_001,2024-01-13T16:08:11+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000737,INC_001,2024-01-13T17:37:48+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000738,INC_001,2024-01-13T17:53:12+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000739,INC_001,2024-01-13T17:07:51+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000740,INC_001,2024-01-13T17:17:04+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000741,INC_001,2024-01-13T17:18:07+00:00,STORE_005,desktop,Customer enquiry — stock,stock
TKT_0000742,INC_001,2024-01-13T17:41:25+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000743,INC_001,2024-01-13T17:37:50+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000744,INC_001,2024-01-13T17:31:57+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000745,INC_001,2024-01-13T18:30:00+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000746,INC_001,2024-01-13T18:34:45+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000747,INC_001,2024-01-13T18:29:20+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0000748,INC_001,2024-01-13T18:24:42+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000749,INC_001,2024-01-13T18:02:43+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000750,INC_001,2024-01-13T18:39:35+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000751,INC_001,2024-01-13T19:37:01+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000752,INC_001,2024-01-13T19:52:41+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000753,INC_001,2024-01-13T19:27:49+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0000754,INC_001,2024-01-13T19:57:52+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000755,INC_001,2024-01-13T19:46:07+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000756,INC_001,2024-01-13T19:07:53+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000757,INC_001,2024-01-13T19:20:01+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000758,INC_001,2024-01-13T20:01:48+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000759,INC_001,2024-01-13T20:50:07+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0000760,INC_001,2024-01-13T20:03:46+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000761,INC_001,2024-01-13T20:55:59+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000762,INC_001,2024-01-13T20:13:19+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000763,INC_001,2024-01-13T20:52:18+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0000764,INC_001,2024-01-13T21:15:37+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000765,INC_001,2024-01-13T21:56:58+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000766,INC_001,2024-01-13T21:38:37+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000767,INC_001,2024-01-13T21:38:33+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000768,INC_001,2024-01-13T21:28:25+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000769,INC_001,2024-01-13T21:18:49+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000770,INC_001,2024-01-13T21:09:50+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000771,INC_001,2024-01-13T21:55:43+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000772,INC_001,2024-01-13T22:09:29+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000773,INC_001,2024-01-13T22:19:12+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000774,INC_001,2024-01-13T22:44:27+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000775,INC_001,2024-01-13T22:25:33+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000776,INC_001,2024-01-13T23:16:07+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000777,INC_001,2024-01-13T23:27:54+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000778,INC_001,2024-01-13T23:27:29+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000779,INC_001,2024-01-13T23:09:19+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0000780,INC_001,2024-01-13T23:35:23+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0000781,INC_001,2024-01-14T00:04:38+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000782,INC_001,2024-01-14T00:06:01+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000783,INC_001,2024-01-14T00:56:32+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0000784,INC_001,2024-01-14T00:38:54+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000785,INC_001,2024-01-14T00:52:17+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0000786,INC_001,2024-01-14T00:36:15+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000787,INC_001,2024-01-14T00:35:44+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000788,INC_001,2024-01-14T00:15:52+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0000789,INC_001,2024-01-14T00:21:54+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000790,INC_001,2024-01-14T01:02:34+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000791,INC_001,2024-01-14T01:12:43+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000792,INC_001,2024-01-14T01:03:21+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0000793,INC_001,2024-01-14T01:30:13+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000794,INC_001,2024-01-14T02:02:00+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0000795,INC_001,2024-01-14T02:42:02+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000796,INC_001,2024-01-14T02:26:19+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000797,INC_001,2024-01-14T03:41:55+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000798,INC_001,2024-01-14T03:55:56+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000799,INC_001,2024-01-14T03:42:12+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000800,INC_001,2024-01-14T03:50:10+00:00,STORE_001,ios,Customer enquiry — general,general
