transaction_id,scenario_id,ts,store_id,device,channel,revenue,conversion,aov,_bucket_hour,_in_incident
TXN_0022181,INC_001,2024-01-12T14:06:19+00:00,STORE_002,android,app,124.24,True,124.24,2024-01-12T14:00:00+00:00,False
TXN_0022182,INC_001,2024-01-12T14:52:24+00:00,STORE_002,ios,app,110.96,True,110.96,2024-01-12T14:00:00+00:00,False
TXN_0022183,INC_001,2024-01-12T14:58:20+00:00,STORE_002,ios,app,0.0,False,100.43,2024-01-12T14:00:00+00:00,False
TXN_0022184,INC_001,2024-01-12T14:41:52+00:00,STORE_002,android,app,106.81,True,106.81,2024-01-12T14:00:00+00:00,False
TXN_0022185,INC_001,2024-01-12T14:08:50+00:00,STORE_002,android,app,103.87,True,103.87,2024-01-12T14:00:00+00:00,False
TXN_0022186,INC_001,2024-01-12T14:57:53+00:00,STORE_002,android,app,0.0,False,80.27,2024-01-12T14:00:00+00:00,False
TXN_0022187,INC_001,2024-01-12T14:14:29+00:00,STORE_001,desktop,web,0.0,False,107.73,2024-01-12T14:00:00+00:00,False
TXN_0022188,INC_001,2024-01-12T14:06:52+00:00,STORE_004,ios,web,114.24,True,114.24,2024-01-12T14:00:00+00:00,False
TXN_0022189,INC_001,2024-01-12T14:33:08+00:00,STORE_004,android,app,0.0,False,90.68,2024-01-12T14:00:00+00:00,False
TXN_0022190,INC_001,2024-01-12T14:32:37+00:00,STORE_001,desktop,web,120.03,True,120.03,2024-01-12T14:00:00+00:00,False
TXN_0022191,INC_001,2024-01-12T14:28:27+00:00,STORE_005,desktop,web,0.0,False,81.72,2024-01-12T14:00:00+00:00,False
TXN_0022192,INC_001,2024-01-12T14:53:20+00:00,STORE_004,ios,web,88.26,True,88.26,2024-01-12T14:00:00+00:00,False
TXN_0022193,INC_001,2024-01-12T14:35:56+00:00,STORE_001,ios,web,105.66,True,105.66,2024-01-12T14:00:00+00:00,False
TXN_0022194,INC_001,2024-01-12T14:25:50+00:00,STORE_004,android,app,121.28,True,121.28,2024-01-12T14:00:00+00:00,False
TXN_0022195,INC_001,2024-01-12T14:08:52+00:00,STORE_002,desktop,web,0.0,False,91.76,2024-01-12T14:00:00+00:00,False
TXN_0022196,INC_001,2024-01-12T14:54:07+00:00,STORE_003,android,web,104.38,True,104.38,2024-01-12T14:00:00+00:00,False
TXN_0022197,INC_001,2024-01-12T14:01:27+00:00,STORE_005,desktop,web,112.1,True,112.1,2024-01-12T14:00:00+00:00,False
TXN_0022198,INC_001,2024-01-12T14:20:42+00:00,STORE_003,ios,web,106.93,True,106.93,2024-01-12T14:00:00+00:00,False
TXN_0022199,INC_001,2024-01-12T14:45:11+00:00,STORE_001,ios,web,0.0,False,94.86,2024-01-12T14:00:00+00:00,False
TXN_0022200,INC_001,2024-01-12T14:18:23+00:00,STORE_003,desktop,web,77.01,True,77.01,2024-01-12T14:00:00+00:00,False
TXN_0022201,INC_001,2024-01-12T14:36:48+00:00,STORE_003,ios,web,0.0,False,86.54,2024-01-12T14:00:00+00:00,False
TXN_0022202,INC_001,2024-01-12T14:47:52+00:00,STORE_004,ios,app,103.18,True,103.18,2024-01-12T14:00:00+00:00,False
TXN_0022203,INC_001,2024-01-12T14:24:05+00:00,STORE_003,desktop,web,103.45,True,103.45,2024-01-12T14:00:00+00:00,False
TXN_0022204,INC_001,2024-01-12T14:08:57+00:00,STORE_001,desktop,web,0.0,False,88.05,2024-01-12T14:00:00+00:00,False
TXN_0022205,INC_001,2024-01-12T14:05:45+00:00,STORE_001,ios,app,0.0,False,137.61,2024-01-12T14:00:00+00:00,False
TXN_0022206,INC_001,2024-01-12T14:36:02+00:00,STORE_003,ios,app,0.0,False,114.36,2024-01-12T14:00:00+00:00,False
TXN_0022207,INC_001,2024-01-12T14:36:41+00:00,STORE_004,desktop,web,0.0,False,116.77,2024-01-12T14:00:00+00:00,False
TXN_0022208,INC_001,2024-01-12T14:00:24+00:00,STORE_002,ios,app,0.0,False,92.94,2024-01-12T14:00:00+00:00,False
TXN_0022209,INC_001,2024-01-12T14:34:52+00:00,STORE_002,desktop,web,85.73,True,85.73,2024-01-12T14:00:00+00:00,False
TXN_0022210,INC_001,2024-01-12T14:18:39+00:00,STORE_004,ios,web,105.17,True,105.17,2024-01-12T14:00:00+00:00,False
TXN_0022211,INC_001,2024-01-12T14:15:48+00:00,STORE_003,ios,web,103.91,True,103.91,2024-01-12T14:00:00+00:00,False
TXN_0022212,INC_001,2024-01-12T14:43:52+00:00,STORE_002,desktop,in-store,112.75,True,112.75,2024-01-12T14:00:00+00:00,False
TXN_0022213,INC_001,2024-01-12T14:52:46+00:00,STORE_001,ios,app,0.0,False,118.26,2024-01-12T14:00:00+00:00,False
TXN_0022214,INC_001,2024-01-12T14:18:48+00:00,STORE_002,android,app,112.23,True,112.23,2024-01-12T14:00:00+00:00,False
TXN_0022215,INC_001,2024-01-12T14:13:59+00:00,STORE_004,desktop,web,78.22,True,78.22,2024-01-12T14:00:00+00:00,False
TXN_0022216,INC_001,2024-01-12T14:07:54+00:00,STORE_001,android,app,97.56,True,97.56,2024-01-12T14:00:00+00:00,False
TXN_0022217,INC_001,2024-01-12T14:35:10+00:00,STORE_005,desktop,web,78.63,True,78.63,2024-01-12T14:00:00+00:00,False
TXN_0022218,INC_001,2024-01-12T14:33:47+00:00,STORE_004,ios,app,0.0,False,111.71,2024-01-12T14:00:00+00:00,False
TXN_0022219,INC_001,2024-01-12T14:37:08+00:00,STORE_002,android,app,0.0,False,77.67,2024-01-12T14:00:00+00:00,False
TXN_0022220,INC_001,2024-01-12T14:09:33+00:00,STORE_004,desktop,web,64.75,True,64.75,2024-01-12T14:00:00+00:00,False
TXN_0022221,INC_001,2024-01-12T14:36:06+00:00,STORE_001,android,app,119.42,True,119.42,2024-01-12T14:00:00+00:00,False
TXN_0022222,INC_001,2024-01-12T14:33:22+00:00,STORE_003,android,web,92.61,True,92.61,2024-01-12T14:00:00+00:00,False
TXN_0022223,INC_001,2024-01-12T14:19:44+00:00,STORE_001,android,app,130.1,True,130.1,2024-01-12T14:00:00+00:00,False
TXN_0022224,INC_001,2024-01-12T14:17:59+00:00,STORE_004,android,app,102.04,True,102.04,2024-01-12T14:00:00+00:00,False
TXN_0022225,INC_001,2024-01-12T14:37:41+00:00,STORE_005,ios,app,0.0,False,94.51,2024-01-12T14:00:00+00:00,False
TXN_0022226,INC_001,2024-01-12T14:57:12+00:00,STORE_004,android,app,0.0,False,85.71,2024-01-12T14:00:00+00:00,False
TXN_0022227,INC_001,2024-01-12T14:19:17+00:00,STORE_001,android,app,0.0,False,89.26,2024-01-12T14:00:00+00:00,False
TXN_0022228,INC_001,2024-01-12T14:47:58+00:00,STORE_003,android,app,134.89,True,134.89,2024-01-12T14:00:00+00:00,False
TXN_0022229,INC_001,2024-01-12T14:29:47+00:00,STORE_002,ios,web,0.0,False,111.56,2024-01-12T14:00:00+00:00,False
TXN_0022230,INC_001,2024-01-12T14:44:30+00:00,STORE_001,desktop,web,112.72,True,112.72,2024-01-12T14:00:00+00:00,False
TXN_0022231,INC_001,2024-01-12T14:10:47+00:00,STORE_001,android,app,108.04,True,108.04,2024-01-12T14:00:00+00:00,False
TXN_0022232,INC_001,2024-01-12T14:16:14+00:00,STORE_003,ios,app,0.0,False,92.59,2024-01-12T14:00:00+00:00,False
TXN_0022233,INC_001,2024-01-12T15:40:27+00:00,STORE_002,ios,app,88.41,True,88.41,2024-01-12T15:00:00+00:00,False
TXN_0022234,INC_001,2024-01-12T15:15:46+00:00,STORE_005,ios,app,127.71,True,127.71,2024-01-12T15:00:00+00:00,False
TXN_0022235,INC_001,2024-01-12T15:25:46+00:00,STORE_002,desktop,web,0.0,False,95.0,2024-01-12T15:00:00+00:00,False
TXN_0022236,INC_001,2024-01-12T15:19:15+00:00,STORE_004,ios,app,0.0,False,100.28,2024-01-12T15:00:00+00:00,False
TXN_0022237,INC_001,2024-01-12T15:20:11+00:00,STORE_005,android,app,0.0,False,91.29,2024-01-12T15:00:00+00:00,False
TXN_0022238,INC_001,2024-01-12T15:38:08+00:00,STORE_003,ios,web,126.01,True,126.01,2024-01-12T15:00:00+00:00,False
TXN_0022239,INC_001,2024-01-12T15:39:29+00:00,STORE_001,android,web,0.0,False,103.48,2024-01-12T15:00:00+00:00,False
TXN_0022240,INC_001,2024-01-12T15:06:00+00:00,STORE_005,android,app,109.8,True,109.8,2024-01-12T15:00:00+00:00,False
TXN_0022241,INC_001,2024-01-12T15:10:42+00:00,STORE_004,android,web,99.07,True,99.07,2024-01-12T15:00:00+00:00,False
TXN_0022242,INC_001,2024-01-12T15:56:30+00:00,STORE_004,android,app,0.0,False,115.34,2024-01-12T15:00:00+00:00,False
TXN_0022243,INC_001,2024-01-12T15:17:41+00:00,STORE_004,android,app,94.84,True,94.84,2024-01-12T15:00:00+00:00,False
TXN_0022244,INC_001,2024-01-12T15:45:25+00:00,STORE_005,android,app,98.47,True,98.47,2024-01-12T15:00:00+00:00,False
TXN_0022245,INC_001,2024-01-12T15:18:30+00:00,STORE_004,android,app,102.07,True,102.07,2024-01-12T15:00:00+00:00,False
TXN_0022246,INC_001,2024-01-12T15:39:43+00:00,STORE_003,desktop,web,136.04,True,136.04,2024-01-12T15:00:00+00:00,False
TXN_0022247,INC_001,2024-01-12T15:41:50+00:00,STORE_004,android,web,93.16,True,93.16,2024-01-12T15:00:00+00:00,False
TXN_0022248,INC_001,2024-01-12T15:57:21+00:00,STORE_005,ios,web,117.73,True,117.73,2024-01-12T15:00:00+00:00,False
TXN_0022249,INC_001,2024-01-12T15:58:31+00:00,STORE_005,ios,app,72.72,True,72.72,2024-01-12T15:00:00+00:00,False
TXN_0022250,INC_001,2024-01-12T15:48:37+00:00,STORE_005,desktop,web,134.22,True,134.22,2024-01-12T15:00:00+00:00,False
TXN_0022251,INC_001,2024-01-12T15:52:22+00:00,STORE_004,android,app,75.22,True,75.22,2024-01-12T15:00:00+00:00,False
TXN_0022252,INC_001,2024-01-12T15:30:56+00:00,STORE_001,ios,web,84.68,True,84.68,2024-01-12T15:00:00+00:00,False
TXN_0022253,INC_001,2024-01-12T15:37:54+00:00,STORE_001,desktop,in-store,103.9,True,103.9,2024-01-12T15:00:00+00:00,False
TXN_0022254,INC_001,2024-01-12T15:42:08+00:00,STORE_005,android,app,116.07,True,116.07,2024-01-12T15:00:00+00:00,False
TXN_0022255,INC_001,2024-01-12T15:35:43+00:00,STORE_003,ios,app,82.08,True,82.08,2024-01-12T15:00:00+00:00,False
TXN_0022256,INC_001,2024-01-12T15:36:28+00:00,STORE_001,android,web,0.0,False,125.04,2024-01-12T15:00:00+00:00,False
TXN_0022257,INC_001,2024-01-12T15:49:47+00:00,STORE_001,desktop,web,101.28,True,101.28,2024-01-12T15:00:00+00:00,False
TXN_0022258,INC_001,2024-01-12T15:57:56+00:00,STORE_001,ios,app,0.0,False,100.93,2024-01-12T15:00:00+00:00,False
TXN_0022259,INC_001,2024-01-12T15:53:07+00:00,STORE_004,android,web,90.61,True,90.61,2024-01-12T15:00:00+00:00,False
TXN_0022260,INC_001,2024-01-12T15:42:58+00:00,STORE_004,desktop,web,0.0,False,82.86,2024-01-12T15:00:00+00:00,False
TXN_0022261,INC_001,2024-01-12T15:27:03+00:00,STORE_005,ios,web,99.31,True,99.31,2024-01-12T15:00:00+00:00,False
TXN_0022262,INC_001,2024-01-12T15:02:21+00:00,STORE_003,android,app,114.35,True,114.35,2024-01-12T15:00:00+00:00,False
TXN_0022263,INC_001,2024-01-12T15:24:41+00:00,STORE_002,desktop,web,94.47,True,94.47,2024-01-12T15:00:00+00:00,False
TXN_0022264,INC_001,2024-01-12T15:39:23+00:00,STORE_001,ios,web,0.0,False,110.27,2024-01-12T15:00:00+00:00,False
TXN_0022265,INC_001,2024-01-12T15:45:44+00:00,STORE_001,ios,app,0.0,False,78.83,2024-01-12T15:00:00+00:00,False
TXN_0022266,INC_001,2024-01-12T15:52:08+00:00,STORE_002,desktop,web,107.41,True,107.41,2024-01-12T15:00:00+00:00,False
TXN_0022267,INC_001,2024-01-12T15:20:42+00:00,STORE_004,android,web,86.97,True,86.97,2024-01-12T15:00:00+00:00,False
TXN_0022268,INC_001,2024-01-12T15:11:09+00:00,STORE_002,android,web,103.41,True,103.41,2024-01-12T15:00:00+00:00,False
TXN_0022269,INC_001,2024-01-12T15:16:12+00:00,STORE_001,ios,web,0.0,False,86.73,2024-01-12T15:00:00+00:00,False
TXN_0022270,INC_001,2024-01-12T15:59:15+00:00,STORE_005,ios,app,107.35,True,107.35,2024-01-12T15:00:00+00:00,False
TXN_0022271,INC_001,2024-01-12T15:47:51+00:00,STORE_001,desktop,in-store,98.4,True,98.4,2024-01-12T15:00:00+00:00,False
TXN_0022272,INC_001,2024-01-12T15:43:21+00:00,STORE_002,desktop,web,0.0,False,100.31,2024-01-12T15:00:00+00:00,False
TXN_0022273,INC_001,2024-01-12T15:36:25+00:00,STORE_002,android,app,103.3,True,103.3,2024-01-12T15:00:00+00:00,False
TXN_0022274,INC_001,2024-01-12T15:23:55+00:00,STORE_001,android,app,113.86,True,113.86,2024-01-12T15:00:00+00:00,False
TXN_0022275,INC_001,2024-01-12T15:02:17+00:00,STORE_002,ios,app,0.0,False,100.62,2024-01-12T15:00:00+00:00,False
TXN_0022276,INC_001,2024-01-12T15:23:08+00:00,STORE_005,ios,app,0.0,False,99.78,2024-01-12T15:00:00+00:00,False
TXN_0022277,INC_001,2024-01-12T15:36:46+00:00,STORE_005,ios,web,98.73,True,98.73,2024-01-12T15:00:00+00:00,False
TXN_0022278,INC_001,2024-01-12T15:02:07+00:00,STORE_002,android,app,112.21,True,112.21,2024-01-12T15:00:00+00:00,False
TXN_0022279,INC_001,2024-01-12T15:08:08+00:00,STORE_003,ios,app,116.2,True,116.2,2024-01-12T15:00:00+00:00,False
TXN_0022280,INC_001,2024-01-12T15:14:35+00:00,STORE_001,ios,app,0.0,False,119.91,2024-01-12T15:00:00+00:00,False
TXN_0022281,INC_001,2024-01-12T15:36:38+00:00,STORE_004,android,app,0.0,False,128.21,2024-01-12T15:00:00+00:00,False
TXN_0022282,INC_001,2024-01-12T15:32:02+00:00,STORE_004,desktop,web,106.46,True,106.46,2024-01-12T15:00:00+00:00,False
TXN_0022283,INC_001,2024-01-12T15:21:45+00:00,STORE_005,ios,app,115.02,True,115.02,2024-01-12T15:00:00+00:00,False
TXN_0022284,INC_001,2024-01-12T15:16:01+00:00,STORE_005,android,app,0.0,False,108.93,2024-01-12T15:00:00+00:00,False
TXN_0022285,INC_001,2024-01-12T15:02:56+00:00,STORE_005,android,app,78.65,True,78.65,2024-01-12T15:00:00+00:00,False
TXN_0022286,INC_001,2024-01-12T15:52:32+00:00,STORE_003,android,app,111.03,True,111.03,2024-01-12T15:00:00+00:00,False
TXN_0022287,INC_001,2024-01-12T15:26:50+00:00,STORE_003,desktop,web,85.07,True,85.07,2024-01-12T15:00:00+00:00,False
TXN_0022288,INC_001,2024-01-12T15:26:12+00:00,STORE_002,ios,app,100.76,True,100.76,2024-01-12T15:00:00+00:00,False
TXN_0022289,INC_001,2024-01-12T15:46:54+00:00,STORE_004,ios,app,102.27,True,102.27,2024-01-12T15:00:00+00:00,False
TXN_0022290,INC_001,2024-01-12T15:10:14+00:00,STORE_001,desktop,web,107.65,True,107.65,2024-01-12T15:00:00+00:00,False
TXN_0022291,INC_001,2024-01-12T15:35:42+00:00,STORE_004,ios,app,112.56,True,112.56,2024-01-12T15:00:00+00:00,False
TXN_0022292,INC_001,2024-01-12T15:18:36+00:00,STORE_005,ios,app,87.65,True,87.65,2024-01-12T15:00:00+00:00,False
TXN_0022293,INC_001,2024-01-12T15:00:01+00:00,STORE_001,android,app,122.92,True,122.92,2024-01-12T15:00:00+00:00,False
TXN_0022294,INC_001,2024-01-12T15:19:20+00:00,STORE_004,android,app,0.0,False,75.86,2024-01-12T15:00:00+00:00,False
TXN_0022295,INC_001,2024-01-12T15:56:09+00:00,STORE_004,android,web,106.93,True,106.93,2024-01-12T15:00:00+00:00,False
TXN_0022296,INC_001,2024-01-12T15:56:28+00:00,STORE_004,ios,app,101.69,True,101.69,2024-01-12T15:00:00+00:00,False
TXN_0022297,INC_001,2024-01-12T15:27:48+00:00,STORE_005,desktop,web,127.34,True,127.34,2024-01-12T15:00:00+00:00,False
TXN_0022298,INC_001,2024-01-12T15:34:15+00:00,STORE_002,ios,app,115.71,True,115.71,2024-01-12T15:00:00+00:00,False
TXN_0022299,INC_001,2024-01-12T15:11:35+00:00,STORE_001,android,app,98.07,True,98.07,2024-01-12T15:00:00+00:00,False
TXN_0022300,INC_001,2024-01-12T15:11:55+00:00,STORE_003,desktop,web,0.0,False,105.63,2024-01-12T15:00:00+00:00,False
TXN_0022301,INC_001,2024-01-12T15:47:45+00:00,STORE_005,android,app,97.85,True,97.85,2024-01-12T15:00:00+00:00,False
TXN_0022302,INC_001,2024-01-12T15:18:59+00:00,STORE_003,ios,app,89.0,True,89.0,2024-01-12T15:00:00+00:00,False
TXN_0022303,INC_001,2024-01-12T15:47:43+00:00,STORE_001,desktop,web,95.07,True,95.07,2024-01-12T15:00:00+00:00,False
TXN_0022304,INC_001,2024-01-12T15:21:32+00:00,STORE_003,android,app,0.0,False,111.07,2024-01-12T15:00:00+00:00,False
TXN_0022305,INC_001,2024-01-12T15:52:32+00:00,STORE_001,android,web,97.22,True,97.22,2024-01-12T15:00:00+00:00,False
TXN_0022306,INC_001,2024-01-12T15:43:07+00:00,STORE_003,android,app,107.86,True,107.86,2024-01-12T15:00:00+00:00,False
TXN_0022307,INC_001,2024-01-12T15:11:36+00:00,STORE_002,ios,app,97.94,True,97.94,2024-01-12T15:00:00+00:00,False
TXN_0022308,INC_001,2024-01-12T15:09:26+00:00,STORE_002,android,app,81.74,True,81.74,2024-01-12T15:00:00+00:00,False
TXN_0022309,INC_001,2024-01-12T15:52:44+00:00,STORE_005,android,app,0.0,False,83.53,2024-01-12T15:00:00+00:00,False
TXN_0022310,INC_001,2024-01-12T15:41:49+00:00,STORE_002,android,web,93.27,True,93.27,2024-01-12T15:00:00+00:00,False
TXN_0022311,INC_001,2024-01-12T15:50:39+00:00,STORE_004,android,app,112.46,True,112.46,2024-01-12T15:00:00+00:00,False
TXN_0022312,INC_001,2024-01-12T15:13:07+00:00,STORE_004,android,app,84.87,True,84.87,2024-01-12T15:00:00+00:00,False
TXN_0022313,INC_001,2024-01-12T15:42:11+00:00,STORE_004,android,app,0.0,False,87.31,2024-01-12T15:00:00+00:00,False
TXN_0022314,INC_001,2024-01-12T15:17:15+00:00,STORE_005,ios,web,112.86,True,112.86,2024-01-12T15:00:00+00:00,False
TXN_0022315,INC_001,2024-01-12T15:07:27+00:00,STORE_004,android,app,92.84,True,92.84,2024-01-12T15:00:00+00:00,False
TXN_0022316,INC_001,2024-01-12T15:41:52+00:00,STORE_004,ios,app,91.93,True,91.93,2024-01-12T15:00:00+00:00,False
TXN_0022317,INC_001,2024-01-12T15:04:48+00:00,STORE_003,android,web,126.54,True,126.54,2024-01-12T15:00:00+00:00,False
TXN_0022318,INC_001,2024-01-12T15:58:52+00:00,STORE_001,ios,web,122.18,True,122.18,2024-01-12T15:00:00+00:00,False
TXN_0022319,INC_001,2024-01-12T15:06:58+00:00,STORE_005,android,app,0.0,False,101.71,2024-01-12T15:00:00+00:00,False
TXN_0022320,INC_001,2024-01-12T15:32:57+00:00,STORE_001,desktop,web,106.19,True,106.19,2024-01-12T15:00:00+00:00,False
TXN_0022321,INC_001,2024-01-12T15:25:24+00:00,STORE_003,desktop,in-store,78.02,True,78.02,2024-01-12T15:00:00+00:00,False
TXN_0022322,INC_001,2024-01-12T15:26:31+00:00,STORE_001,ios,app,93.63,True,93.63,2024-01-12T15:00:00+00:00,False
TXN_0022323,INC_001,2024-01-12T15:06:10+00:00,STORE_002,ios,app,102.26,True,102.26,2024-01-12T15:00:00+00:00,False
TXN_0022324,INC_001,2024-01-12T15:41:22+00:00,STORE_004,ios,app,116.55,True,116.55,2024-01-12T15:00:00+00:00,False
TXN_0022325,INC_001,2024-01-12T15:21:26+00:00,STORE_005,desktop,web,0.0,False,99.76,2024-01-12T15:00:00+00:00,False
TXN_0022326,INC_001,2024-01-12T15:45:00+00:00,STORE_002,android,app,115.04,True,115.04,2024-01-12T15:00:00+00:00,False
TXN_0022327,INC_001,2024-01-12T15:58:01+00:00,STORE_005,android,web,114.94,True,114.94,2024-01-12T15:00:00+00:00,False
TXN_0022328,INC_001,2024-01-12T15:56:34+00:00,STORE_002,android,web,108.28,True,108.28,2024-01-12T15:00:00+00:00,False
TXN_0022329,INC_001,2024-01-12T15:40:31+00:00,STORE_003,ios,app,109.32,True,109.32,2024-01-12T15:00:00+00:00,False
TXN_0022330,INC_001,2024-01-12T15:19:11+00:00,STORE_005,desktop,web,100.72,True,100.72,2024-01-12T15:00:00+00:00,False
TXN_0022331,INC_001,2024-01-12T15:06:29+00:00,STORE_001,android,app,0.0,False,116.15,2024-01-12T15:00:00+00:00,False
TXN_0022332,INC_001,2024-01-12T15:14:31+00:00,STORE_004,ios,app,0.0,False,112.77,2024-01-12T15:00:00+00:00,False
TXN_0022333,INC_001,2024-01-12T15:30:13+00:00,STORE_005,android,app,0.0,False,91.75,2024-01-12T15:00:00+00:00,False
TXN_0022334,INC_001,2024-01-12T15:47:12+00:00,STORE_001,ios,web,98.68,True,98.68,2024-01-12T15:00:00+00:00,False
TXN_0022335,INC_001,2024-01-12T15:10:03+00:00,STORE_004,android,app,0.0,False,90.72,2024-01-12T15:00:00+00:00,False
TXN_0022336,INC_001,2024-01-12T15:59:56+00:00,STORE_003,android,web,86.85,True,86.85,2024-01-12T15:00:00+00:00,False
TXN_0022337,INC_001,2024-01-12T15:41:08+00:00,STORE_003,ios,web,125.5,True,125.5,2024-01-12T15:00:00+00:00,False
TXN_0022338,INC_001,2024-01-12T15:59:10+00:00,STORE_002,ios,app,104.18,True,104.18,2024-01-12T15:00:00+00:00,False
TXN_0022339,INC_001,2024-01-12T15:53:22+00:00,STORE_005,desktop,web,114.34,True,114.34,2024-01-12T15:00:00+00:00,False
TXN_0022340,INC_001,2024-01-12T15:32:19+00:00,STORE_005,ios,web,94.46,True,94.46,2024-01-12T15:00:00+00:00,False
TXN_0022341,INC_001,2024-01-12T15:38:26+00:00,STORE_004,desktop,web,0.0,False,102.39,2024-01-12T15:00:00+00:00,False
TXN_0022342,INC_001,2024-01-12T15:01:04+00:00,STORE_002,ios,app,82.54,True,82.54,2024-01-12T15:00:00+00:00,False
TXN_0022343,INC_001,2024-01-12T15:18:29+00:00,STORE_003,ios,app,90.76,True,90.76,2024-01-12T15:00:00+00:00,False
TXN_0022344,INC_001,2024-01-12T15:32:01+00:00,STORE_002,android,app,0.0,False,102.68,2024-01-12T15:00:00+00:00,False
TXN_0022345,INC_001,2024-01-12T15:53:18+00:00,STORE_002,desktop,web,0.0,False,105.88,2024-01-12T15:00:00+00:00,False
TXN_0022346,INC_001,2024-01-12T15:58:21+00:00,STORE_005,android,app,118.02,True,118.02,2024-01-12T15:00:00+00:00,False
TXN_0022347,INC_001,2024-01-12T15:05:56+00:00,STORE_001,desktop,web,81.67,True,81.67,2024-01-12T15:00:00+00:00,False
TXN_0022348,INC_001,2024-01-12T15:24:33+00:00,STORE_002,android,app,100.21,True,100.21,2024-01-12T15:00:00+00:00,False
TXN_0022349,INC_001,2024-01-12T15:44:16+00:00,STORE_001,android,web,107.24,True,107.24,2024-01-12T15:00:00+00:00,False
TXN_0022350,INC_001,2024-01-12T15:23:18+00:00,STORE_001,android,app,92.04,True,92.04,2024-01-12T15:00:00+00:00,False
TXN_0022351,INC_001,2024-01-12T15:01:28+00:00,STORE_001,android,app,99.3,True,99.3,2024-01-12T15:00:00+00:00,False
TXN_0022352,INC_001,2024-01-12T15:06:09+00:00,STORE_003,android,web,102.93,True,102.93,2024-01-12T15:00:00+00:00,False
TXN_0022353,INC_001,2024-01-12T15:25:07+00:00,STORE_005,android,app,84.6,True,84.6,2024-01-12T15:00:00+00:00,False
TXN_0022354,INC_001,2024-01-12T15:33:04+00:00,STORE_005,ios,app,102.27,True,102.27,2024-01-12T15:00:00+00:00,False
TXN_0022355,INC_001,2024-01-12T15:13:23+00:00,STORE_002,desktop,web,116.45,True,116.45,2024-01-12T15:00:00+00:00,False
TXN_0022356,INC_001,2024-01-12T15:47:49+00:00,STORE_004,desktop,web,99.12,True,99.12,2024-01-12T15:00:00+00:00,False
TXN_0022357,INC_001,2024-01-12T15:08:43+00:00,STORE_005,android,app,119.54,True,119.54,2024-01-12T15:00:00+00:00,False
TXN_0022358,INC_001,2024-01-12T15:45:03+00:00,STORE_004,ios,app,78.23,True,78.23,2024-01-12T15:00:00+00:00,False
TXN_0022359,INC_001,2024-01-12T15:12:07+00:00,STORE_004,android,app,0.0,False,142.37,2024-01-12T15:00:00+00:00,False
TXN_0022360,INC_001,2024-01-12T15:12:12+00:00,STORE_002,android,app,73.92,True,73.92,2024-01-12T15:00:00+00:00,False
TXN_0022361,INC_001,2024-01-12T15:01:17+00:00,STORE_001,android,app,0.0,False,106.6,2024-01-12T15:00:00+00:00,False
TXN_0022362,INC_001,2024-01-12T15:53:27+00:00,STORE_004,android,web,114.19,True,114.19,2024-01-12T15:00:00+00:00,False
TXN_0022363,INC_001,2024-01-12T15:09:30+00:00,STORE_003,desktop,web,124.03,True,124.03,2024-01-12T15:00:00+00:00,False
TXN_0022364,INC_001,2024-01-12T15:22:32+00:00,STORE_002,ios,app,0.0,False,114.51,2024-01-12T15:00:00+00:00,False
TXN_0022365,INC_001,2024-01-12T15:04:57+00:00,STORE_003,ios,app,103.31,True,103.31,2024-01-12T15:00:00+00:00,False
TXN_0022366,INC_001,2024-01-12T15:16:19+00:00,STORE_005,ios,app,0.0,False,97.79,2024-01-12T15:00:00+00:00,False
TXN_0022367,INC_001,2024-01-12T15:12:40+00:00,STORE_001,android,app,0.0,False,108.81,2024-01-12T15:00:00+00:00,False
TXN_0022368,INC_001,2024-01-12T15:10:32+00:00,STORE_002,ios,app,100.54,True,100.54,2024-01-12T15:00:00+00:00,False
TXN_0022369,INC_001,2024-01-12T15:46:21+00:00,STORE_004,desktop,web,96.04,True,96.04,2024-01-12T15:00:00+00:00,False
TXN_0022370,INC_001,2024-01-12T15:20:06+00:00,STORE_005,ios,app,124.43,True,124.43,2024-01-12T15:00:00+00:00,False
TXN_0022371,INC_001,2024-01-12T15:16:57+00:00,STORE_001,android,app,102.96,True,102.96,2024-01-12T15:00:00+00:00,False
TXN_0022372,INC_001,2024-01-12T15:44:35+00:00,STORE_005,ios,web,94.95,True,94.95,2024-01-12T15:00:00+00:00,False
TXN_0022373,INC_001,2024-01-12T15:27:35+00:00,STORE_005,desktop,web,141.25,True,141.25,2024-01-12T15:00:00+00:00,False
TXN_0022374,INC_001,2024-01-12T15:40:01+00:00,STORE_005,desktop,in-store,113.82,True,113.82,2024-01-12T15:00:00+00:00,False
TXN_0022375,INC_001,2024-01-12T15:55:35+00:00,STORE_004,desktop,web,0.0,False,86.07,2024-01-12T15:00:00+00:00,False
TXN_0022376,INC_001,2024-01-12T15:04:50+00:00,STORE_004,ios,app,0.0,False,107.36,2024-01-12T15:00:00+00:00,False
TXN_0022377,INC_001,2024-01-12T15:12:38+00:00,STORE_003,android,app,0.0,False,97.0,2024-01-12T15:00:00+00:00,False
TXN_0022378,INC_001,2024-01-12T15:31:53+00:00,STORE_004,android,app,78.89,True,78.89,2024-01-12T15:00:00+00:00,False
TXN_0022379,INC_001,2024-01-12T15:14:09+00:00,STORE_004,ios,app,0.0,False,76.81,2024-01-12T15:00:00+00:00,False
