event_id,scenario_id,ts,sku_id,store_id,in_stock,fill_rate
INV_0000571,INC_001,2024-01-10T06:00:00+00:00,SKU_0015,STORE_001,True,0.9114
INV_0000572,INC_001,2024-01-10T06:00:00+00:00,SKU_0015,STORE_002,True,0.9411
INV_0000573,INC_001,2024-01-10T06:00:00+00:00,SKU_0015,STORE_003,True,0.9406
INV_0000574,INC_001,2024-01-10T06:00:00+00:00,SKU_0015,STORE_004,False,0.9137
INV_0000575,INC_001,2024-01-10T06:00:00+00:00,SKU_0015,STORE_005,True,0.9271
INV_0000576,INC_001,2024-01-10T06:00:00+00:00,SKU_0016,STORE_001,True,0.9297
INV_0000577,INC_001,2024-01-10T06:00:00+00:00,SKU_0016,STORE_002,True,0.9231
INV_0000578,INC_001,2024-01-10T06:00:00+00:00,SKU_0016,STORE_003,True,0.9628
INV_0000579,INC_001,2024-01-10T06:00:00+00:00,SKU_0016,STORE_004,True,0.9156
INV_0000580,INC_001,2024-01-10T06:00:00+00:00,SKU_0016,STORE_005,True,0.9401
INV_0000581,INC_001,2024-01-10T06:00:00+00:00,SKU_0017,STORE_001,True,0.9165
INV_0000582,INC_001,2024-01-10T06:00:00+00:00,SKU_0017,STORE_002,True,0.9349
INV_0000583,INC_001,2024-01-10T06:00:00+00:00,SKU_0017,STORE_003,True,0.9287
INV_0000584,INC_001,2024-01-10T06:00:00+00:00,SKU_0017,STORE_004,True,0.9365
INV_0000585,INC_001,2024-01-10T06:00:00+00:00,SKU_0017,STORE_005,True,0.9249
INV_0000586,INC_001,2024-01-10T06:00:00+00:00,SKU_0018,STORE_001,True,0.9553
INV_0000587,INC_001,2024-01-10T06:00:00+00:00,SKU_0018,STORE_002,True,0.96
INV_0000588,INC_001,2024-01-10T06:00:00+00:00,SKU_0018,STORE_003,True,0.9574
INV_0000589,INC_001,2024-01-10T06:00:00+00:00,SKU_0018,STORE_004,True,0.9339
INV_0000590,INC_001,2024-01-10T06:00:00+00:00,SKU_0018,STORE_005,True,0.9445
INV_0000591,INC_001,2024-01-10T06:00:00+00:00,SKU_0019,STORE_001,True,0.9978
INV_0000592,INC_001,2024-01-10T06:00:00+00:00,SKU_0019,STORE_002,True,0.9589
INV_0000593,INC_001,2024-01-10T06:00:00+00:00,SKU_0019,STORE_003,False,0.9285
INV_0000594,INC_001,2024-01-10T06:00:00+00:00,SKU_0019,STORE_004,True,0.9489
INV_0000595,INC_001,2024-01-10T06:00:00+00:00,SKU_0019,STORE_005,True,0.9385
INV_0000596,INC_001,2024-01-10T06:00:00+00:00,SKU_0020,STORE_001,True,0.9307
INV_0000597,INC_001,2024-01-10T06:00:00+00:00,SKU_0020,STORE_002,True,0.9513
INV_0000598,INC_001,2024-01-10T06:00:00+00:00,SKU_0020,STORE_003,True,0.9595
INV_0000599,INC_001,2024-01-10T06:00:00+00:00,SKU_0020,STORE_004,True,0.9605
INV_0000600,INC_001,2024-01-10T06:00:00+00:00,SKU_0020,STORE_005,True,0.9394
INV_0000601,INC_001,2024-01-10T06:00:00+00:00,SKU_0021,STORE_001,True,0.9448
INV_0000602,INC_001,2024-01-10T06:00:00+00:00,SKU_0021,STORE_002,True,0.9499
INV_0000603,INC_001,2024-01-10T06:00:00+00:00,SKU_0021,STORE_003,True,0.9663
INV_0000604,INC_001,2024-01-10T06:00:00+00:00,SKU_0021,STORE_004,True,0.9539
INV_0000605,INC_001,2024-01-10T06:00:00+00:00,SKU_0021,STORE_005,True,0.9378
INV_0000606,INC_001,2024-01-10T06:00:00+00:00,SKU_0022,STORE_001,True,0.9225
INV_0000607,INC_001,2024-01-10T06:00:00+00:00,SKU_0022,STORE_002,True,0.9328
INV_0000608,INC_001,2024-01-10T06:00:00+00:00,SKU_0022,STORE_003,True,0.9506
INV_0000609,INC_001,2024-01-10T06:00:00+00:00,SKU_0022,STORE_004,True,0.9893
INV_0000610,INC_001,2024-01-10T06:00:00+00:00,SKU_0022,STORE_005,True,0.9865
INV_0000611,INC_001,2024-01-10T06:00:00+00:00,SKU_0023,STORE_001,True,0.9272
INV_0000612,INC_001,2024-01-10T06:00:00+00:00,SKU_0023,STORE_002,False,0.9344
INV_0000613,INC_001,2024-01-10T06:00:00+00:00,SKU_0023,STORE_003,True,0.9259
INV_0000614,INC_001,2024-01-10T06:00:00+00:00,SKU_0023,STORE_004,True,0.9395
INV_0000615,INC_001,2024-01-10T06:00:00+00:00,SKU_0023,STORE_005,True,0.9242
INV_0000616,INC_001,2024-01-10T06:00:00+00:00,SKU_0024,STORE_001,True,0.9207
INV_0000617,INC_001,2024-01-10T06:00:00+00:00,SKU_0024,STORE_002,True,0.9218
INV_0000618,INC_001,2024-01-10T06:00:00+00:00,SKU_0024,STORE_003,True,0.9258
INV_0000619,INC_001,2024-01-10T06:00:00+00:00,SKU_0024,STORE_004,True,0.9274
INV_0000620,INC_001,2024-01-10T06:00:00+00:00,SKU_0024,STORE_005,True,0.9426
INV_0000621,INC_001,2024-01-10T06:00:00+00:00,SKU_0025,STORE_001,True,0.97
INV_0000622,INC_001,2024-01-10T06:00:00+00:00,SKU_0025,STORE_002,True,0.9831
INV_0000623,INC_001,2024-01-10T06:00:00+00:00,SKU_0025,STORE_003,True,0.9394
INV_0000624,INC_001,2024-01-10T06:00:00+00:00,SKU_0025,STORE_004,True,0.9407
INV_0000625,INC_001,2024-01-10T06:00:00+00:00,SKU_0025,STORE_005,True,0.9716
INV_0000626,INC_001,2024-01-10T06:00:00+00:00,SKU_0026,STORE_001,True,0.9284
INV_0000627,INC_001,2024-01-10T06:00:00+00:00,SKU_0026,STORE_002,True,0.9069
INV_0000628,INC_001,2024-01-10T06:00:00+00:00,SKU_0026,STORE_003,True,0.9177
INV_0000629,INC_001,2024-01-10T06:00:00+00:00,SKU_0026,STORE_004,True,0.9539
INV_0000630,INC_001,2024-01-10T06:00:00+00:00,SKU_0026,STORE_005,True,0.9314
INV_0000631,INC_001,2024-01-10T06:00:00+00:00,SKU_0027,STORE_001,True,0.9432
INV_0000632,INC_001,2024-01-10T06:00:00+00:00,SKU_0027,STORE_002,True,0.9622
INV_0000633,INC_001,2024-01-10T06:00:00+00:00,SKU_0027,STORE_003,True,0.9519
INV_0000634,INC_001,2024-01-10T06:00:00+00:00,SKU_0027,STORE_004,True,0.9298
INV_0000635,INC_001,2024-01-10T06:00:00+00:00,SKU_0027,STORE_005,True,0.942
INV_0000636,INC_001,2024-01-10T06:00:00+00:00,SKU_0028,STORE_001,True,0.9372
INV_0000637,INC_001,2024-01-10T06:00:00+00:00,SKU_0028,STORE_002,True,0.9438
INV_0000638,INC_001,2024-01-10T06:00:00+00:00,SKU_0028,STORE_003,True,0.9467
INV_0000639,INC_001,2024-01-10T06:00:00+00:00,SKU_0028,STORE_004,True,0.924
INV_0000640,INC_001,2024-01-10T06:00:00+00:00,SKU_0028,STORE_005,True,0.9582
INV_0000641,INC_001,2024-01-10T06:00:00+00:00,SKU_0029,STORE_001,True,0.9541
INV_0000642,INC_001,2024-01-10T06:00:00+00:00,SKU_0029,STORE_002,True,0.9346
INV_0000643,INC_001,2024-01-10T06:00:00+00:00,SKU_0029,STORE_003,True,0.9265
INV_0000644,INC_001,2024-01-10T06:00:00+00:00,SKU_0029,STORE_004,True,0.945
INV_0000645,INC_001,2024-01-10T06:00:00+00:00,SKU_0029,STORE_005,True,0.9434
INV_0000646,INC_001,2024-01-10T06:00:00+00:00,SKU_0030,STORE_001,True,0.9626
INV_0000647,INC_001,2024-01-10T06:00:00+00:00,SKU_0030,STORE_002,True,0.9392
INV_0000648,INC_001,2024-01-10T06:00:00+00:00,SKU_0030,STORE_003,True,0.9323
INV_0000649,INC_001,2024-01-10T06:00:00+00:00,SKU_0030,STORE_004,True,0.9629
INV_0000650,INC_001,2024-01-10T06:00:00+00:00,SKU_0030,STORE_005,True,0.9508
INV_0000651,INC_001,2024-01-10T06:00:00+00:00,SKU_0031,STORE_001,True,0.9244
INV_0000652,INC_001,2024-01-10T06:00:00+00:00,SKU_0031,STORE_002,True,0.9462
INV_0000653,INC_001,2024-01-10T06:00:00+00:00,SKU_0031,STORE_003,True,0.9193
INV_0000654,INC_001,2024-01-10T06:00:00+00:00,SKU_0031,STORE_004,True,0.9423
INV_0000655,INC_001,2024-01-10T06:00:00+00:00,SKU_0031,STORE_005,True,0.9216
INV_0000656,INC_001,2024-01-10T06:00:00+00:00,SKU_0032,STORE_001,False,0.9394
INV_0000657,INC_001,2024-01-10T06:00:00+00:00,SKU_0032,STORE_002,True,0.9428
INV_0000658,INC_001,2024-01-10T06:00:00+00:00,SKU_0032,STORE_003,True,0.9395
INV_0000659,INC_001,2024-01-10T06:00:00+00:00,SKU_0032,STORE_004,True,0.9248
INV_0000660,INC_001,2024-01-10T06:00:00+00:00,SKU_0032,STORE_005,True,0.9511
INV_0000661,INC_001,2024-01-10T06:00:00+00:00,SKU_0033,STORE_001,False,0.9254
INV_0000662,INC_001,2024-01-10T06:00:00+00:00,SKU_0033,STORE_002,True,0.9282
INV_0000663,INC_001,2024-01-10T06:00:00+00:00,SKU_0033,STORE_003,True,0.9314
INV_0000664,INC_001,2024-01-10T06:00:00+00:00,SKU_0033,STORE_004,True,0.9241
INV_0000665,INC_001,2024-01-10T06:00:00+00:00,SKU_0033,STORE_005,True,0.94
INV_0000666,INC_001,2024-01-10T06:00:00+00:00,SKU_0034,STORE_001,True,0.9201
INV_0000667,INC_001,2024-01-10T06:00:00+00:00,SKU_0034,STORE_002,False,0.8872
INV_0000668,INC_001,2024-01-10T06:00:00+00:00,SKU_0034,STORE_003,True,0.9511
INV_0000669,INC_001,2024-01-10T06:00:00+00:00,SKU_0034,STORE_004,True,0.9506
INV_0000670,INC_001,2024-01-10T06:00:00+00:00,SKU_0034,STORE_005,True,0.9195
INV_0000671,INC_001,2024-01-10T06:00:00+00:00,SKU_0035,STORE_001,True,0.943
INV_0000672,INC_001,2024-01-10T06:00:00+00:00,SKU_0035,STORE_002,True,0.9317
INV_0000673,INC_001,2024-01-10T06:00:00+00:00,SKU_0035,STORE_003,True,0.9399
INV_0000674,INC_001,2024-01-10T06:00:00+00:00,SKU_0035,STORE_004,True,0.9327
INV_0000675,INC_001,2024-01-10T06:00:00+00:00,SKU_0035,STORE_005,True,0.9434
INV_0000676,INC_001,2024-01-10T06:00:00+00:00,SKU_0036,STORE_001,True,0.9885
INV_0000677,INC_001,2024-01-10T06:00:00+00:00,SKU_0036,STORE_002,False,0.9428
INV_0000678,INC_001,2024-01-10T06:00:00+00:00,SKU_0036,STORE_003,True,0.9362
INV_0000679,INC_001,2024-01-10T06:00:00+00:00,SKU_0036,STORE_004,True,0.9322
INV_0000680,INC_001,2024-01-10T06:00:00+00:00,SKU_0036,STORE_005,True,0.9281
INV_0000681,INC_001,2024-01-10T06:00:00+00:00,SKU_0037,STORE_001,True,0.9629
INV_0000682,INC_001,2024-01-10T06:00:00+00:00,SKU_0037,STORE_002,True,0.9468
INV_0000683,INC_001,2024-01-10T06:00:00+00:00,SKU_0037,STORE_003,True,0.9333
INV_0000684,INC_001,2024-01-10T06:00:00+00:00,SKU_0037,STORE_004,True,0.9466
INV_0000685,INC_001,2024-01-10T06:00:00+00:00,SKU_0037,STORE_005,True,0.9379
INV_0000686,INC_001,2024-01-10T06:00:00+00:00,SKU_0038,STORE_001,True,0.952
INV_0000687,INC_001,2024-01-10T06:00:00+00:00,SKU_0038,STORE_002,True,0.9348
INV_0000688,INC_001,2024-01-10T06:00:00+00:00,SKU_0038,STORE_003,True,0.9554
INV_0000689,INC_001,2024-01-10T06:00:00+00:00,SKU_0038,STORE_004,True,0.9234
INV_0000690,INC_001,2024-01-10T06:00:00+00:00,SKU_0038,STORE_005,True,0.9556
INV_0000691,INC_001,2024-01-10T06:00:00+00:00,SKU_0039,STORE_001,True,0.9293
INV_0000692,INC_001,2024-01-10T06:00:00+00:00,SKU_0039,STORE_002,True,0.9549
INV_0000693,INC_001,2024-01-10T06:00:00+00:00,SKU_0039,STORE_003,True,0.9535
INV_0000694,INC_001,2024-01-10T06:00:00+00:00,SKU_0039,STORE_004,True,0.9455
INV_0000695,INC_001,2024-01-10T06:00:00+00:00,SKU_0039,STORE_005,True,0.9618
INV_0000696,INC_001,2024-01-10T06:00:00+00:00,SKU_0040,STORE_001,True,0.9431
INV_0000697,INC_001,2024-01-10T06:00:00+00:00,SKU_0040,STORE_002,True,0.9675
INV_0000698,INC_001,2024-01-10T06:00:00+00:00,SKU_0040,STORE_003,True,0.9635
INV_0000699,INC_001,2024-01-10T06:00:00+00:00,SKU_0040,STORE_004,True,0.9306
INV_0000700,INC_001,2024-01-10T06:00:00+00:00,SKU_0040,STORE_005,True,0.9271
INV_0000701,INC_001,2024-01-10T06:00:00+00:00,SKU_0041,STORE_001,True,0.9074
INV_0000702,INC_001,2024-01-10T06:00:00+00:00,SKU_0041,STORE_002,True,0.9395
INV_0000703,INC_001,2024-01-10T06:00:00+00:00,SKU_0041,STORE_003,True,0.9104
INV_0000704,INC_001,2024-01-10T06:00:00+00:00,SKU_0041,STORE_004,True,0.9065
INV_0000705,INC_001,2024-01-10T06:00:00+00:00,SKU_0041,STORE_005,True,0.9455
INV_0000706,INC_001,2024-01-10T06:00:00+00:00,SKU_0042,STORE_001,True,0.9337
INV_0000707,INC_001,2024-01-10T06:00:00+00:00,SKU_0042,STORE_002,True,0.9059
INV_0000708,INC_001,2024-01-10T06:00:00+00:00,SKU_0042,STORE_003,True,0.9397
INV_0000709,INC_001,2024-01-10T06:00:00+00:00,SKU_0042,STORE_004,True,0.9337
INV_0000710,INC_001,2024-01-10T06:00:00+00:00,SKU_0042,STORE_005,True,0.927
INV_0000711,INC_001,2024-01-10T06:00:00+00:00,SKU_0043,STORE_001,True,0.9035
INV_0000712,INC_001,2024-01-10T06:00:00+00:00,SKU_0043,STORE_002,True,0.9311
INV_0000713,INC_001,2024-01-10T06:00:00+00:00,SKU_0043,STORE_003,True,0.9321
INV_0000714,INC_001,2024-01-10T06:00:00+00:00,SKU_0043,STORE_004,True,0.9096
INV_0000715,INC_001,2024-01-10T06:00:00+00:00,SKU_0043,STORE_005,True,0.9234
INV_0000716,INC_001,2024-01-10T06:00:00+00:00,SKU_0044,STORE_001,True,0.9375
INV_0000717,INC_001,2024-01-10T06:00:00+00:00,SKU_0044,STORE_002,True,0.9535
INV_0000718,INC_001,2024-01-10T06:00:00+00:00,SKU_0044,STORE_003,True,0.933
INV_0000719,INC_001,2024-01-10T06:00:00+00:00,SKU_0044,STORE_004,True,0.9343
INV_0000720,INC_001,2024-01-10T06:00:00+00:00,SKU_0044,STORE_005,True,0.9268
INV_0000721,INC_001,2024-01-10T06:00:00+00:00,SKU_0045,STORE_001,True,0.9379
INV_0000722,INC_001,2024-01-10T06:00:00+00:00,SKU_0045,STORE_002,True,0.9291
INV_0000723,INC_001,2024-01-10T06:00:00+00:00,SKU_0045,STORE_003,True,0.9251
INV_0000724,INC_001,2024-01-10T06:00:00+00:00,SKU_0045,STORE_004,True,0.9418
INV_0000725,INC_001,2024-01-10T06:00:00+00:00,SKU_0045,STORE_005,True,0.9514
INV_0000726,INC_001,2024-01-10T06:00:00+00:00,SKU_0046,STORE_001,True,0.9529
INV_0000727,INC_001,2024-01-10T06:00:00+00:00,SKU_0046,STORE_002,True,0.9058
INV_0000728,INC_001,2024-01-10T06:00:00+00:00,SKU_0046,STORE_003,True,0.9514
INV_0000729,INC_001,2024-01-10T06:00:00+00:00,SKU_0046,STORE_004,True,0.9243
INV_0000730,INC_001,2024-01-10T06:00:00+00:00,SKU_0046,STORE_005,True,0.9421
INV_0000731,INC_001,2024-01-10T06:00:00+00:00,SKU_0047,STORE_001,True,0.9236
INV_0000732,INC_001,2024-01-10T06:00:00+00:00,SKU_0047,STORE_002,True,0.9116
INV_0000733,INC_001,2024-01-10T06:00:00+00:00,SKU_0047,STORE_003,True,0.944
INV_0000734,INC_001,2024-01-10T06:00:00+00:00,SKU_0047,STORE_004,True,0.9525
INV_0000735,INC_001,2024-01-10T06:00:00+00:00,SKU_0047,STORE_005,True,0.9071
INV_0000736,INC_001,2024-01-10T06:00:00+00:00,SKU_0048,STORE_001,True,0.9383
INV_0000737,INC_001,2024-01-10T06:00:00+00:00,SKU_0048,STORE_002,True,0.9159
INV_0000738,INC_001,2024-01-10T06:00:00+00:00,SKU_0048,STORE_003,True,0.9301
INV_0000739,INC_001,2024-01-10T06:00:00+00:00,SKU_0048,STORE_004,True,0.9493
INV_0000740,INC_001,2024-01-10T06:00:00+00:00,SKU_0048,STORE_005,True,0.9312
INV_0000741,INC_001,2024-01-10T06:00:00+00:00,SKU_0049,STORE_001,True,0.9563
INV_0000742,INC_001,2024-01-10T06:00:00+00:00,SKU_0049,STORE_002,True,0.9153
INV_0000743,INC_001,2024-01-10T06:00:00+00:00,SKU_0049,STORE_003,True,0.9502
INV_0000744,INC_001,2024-01-10T06:00:00+00:00,SKU_0049,STORE_004,True,0.9405
INV_0000745,INC_001,2024-01-10T06:00:00+00:00,SKU_0049,STORE_005,True,0.942
INV_0000746,INC_001,2024-01-10T06:00:00+00:00,SKU_0050,STORE_001,True,0.928
INV_0000747,INC_001,2024-01-10T06:00:00+00:00,SKU_0050,STORE_002,True,0.9228
INV_0000748,INC_001,2024-01-10T06:00:00+00:00,SKU_0050,STORE_003,True,0.9132
INV_0000749,INC_001,2024-01-10T06:00:00+00:00,SKU_0050,STORE_004,True,0.959
INV_0000750,INC_001,2024-01-10T06:00:00+00:00,SKU_0050,STORE_005,True,0.9497
INV_0000751,INC_001,2024-01-11T06:00:00+00:00,SKU_0001,STORE_001,True,0.9478
INV_0000752,INC_001,2024-01-11T06:00:00+00:00,SKU_0001,STORE_002,True,0.8825
INV_0000753,INC_001,2024-01-11T06:00:00+00:00,SKU_0001,STORE_003,True,0.924
INV_0000754,INC_001,2024-01-11T06:00:00+00:00,SKU_0001,STORE_004,True,0.942
INV_0000755,INC_001,2024-01-11T06:00:00+00:00,SKU_0001,STORE_005,True,0.908
INV_0000756,INC_001,2024-01-11T06:00:00+00:00,SKU_0002,STORE_001,True,0.9689
INV_0000757,INC_001,2024-01-11T06:00:00+00:00,SKU_0002,STORE_002,True,0.9264
INV_0000758,INC_001,2024-01-11T06:00:00+00:00,SKU_0002,STORE_003,True,0.942
INV_0000759,INC_001,2024-01-11T06:00:00+00:00,SKU_0002,STORE_004,True,0.9329
INV_0000760,INC_001,2024-01-11T06:00:00+00:00,SKU_0002,STORE_005,True,0.912
INV_0000761,INC_001,2024-01-11T06:00:00+00:00,SKU_0003,STORE_001,True,0.9348
INV_0000762,INC_001,2024-01-11T06:00:00+00:00,SKU_0003,STORE_002,True,0.9177
INV_0000763,INC_001,2024-01-11T06:00:00+00:00,SKU_0003,STORE_003,True,0.924
INV_0000764,INC_001,2024-01-11T06:00:00+00:00,SKU_0003,STORE_004,True,0.9414
INV_0000765,INC_001,2024-01-11T06:00:00+00:00,SKU_0003,STORE_005,True,0.9428
INV_0000766,INC_001,2024-01-11T06:00:00+00:00,SKU_0004,STORE_001,True,0.9478
INV_0000767,INC_001,2024-01-11T06:00:00+00:00,SKU_0004,STORE_002,True,0.937
INV_0000768,INC_001,2024-01-11T06:00:00+00:00,SKU_0004,STORE_003,True,0.961
INV_0000769,INC_001,2024-01-11T06:00:00+00:00,SKU_0004,STORE_004,True,0.9568
INV_0000770,INC_001,2024-01-11T06:00:00+00:00,SKU_0004,STORE_005,True,0.9386
INV_0000771,INC_001,2024-01-11T06:00:00+00:00,SKU_0005,STORE_001,True,0.9448
INV_0000772,INC_001,2024-01-11T06:00:00+00:00,SKU_0005,STORE_002,True,0.9404
INV_0000773,INC_001,2024-01-11T06:00:00+00:00,SKU_0005,STORE_003,True,0.9165
INV_0000774,INC_001,2024-01-11T06:00:00+00:00,SKU_0005,STORE_004,False,0.9351
INV_0000775,INC_001,2024-01-11T06:00:00+00:00,SKU_0005,STORE_005,True,0.9377
INV_0000776,INC_001,2024-01-11T06:00:00+00:00,SKU_0006,STORE_001,True,0.9169
INV_0000777,INC_001,2024-01-11T06:00:00+00:00,SKU_0006,STORE_002,True,0.9762
INV_0000778,INC_001,2024-01-11T06:00:00+00:00,SKU_0006,STORE_003,True,0.9606
INV_0000779,INC_001,2024-01-11T06:00:00+00:00,SKU_0006,STORE_004,True,0.9303
INV_0000780,INC_001,2024-01-11T06:00:00+00:00,SKU_0006,STORE_005,True,0.9579
INV_0000781,INC_001,2024-01-11T06:00:00+00:00,SKU_0007,STORE_001,True,0.9799
INV_0000782,INC_001,2024-01-11T06:00:00+00:00,SKU_0007,STORE_002,True,0.9435
INV_0000783,INC_001,2024-01-11T06:00:00+00:00,SKU_0007,STORE_003,True,0.9702
INV_0000784,INC_001,2024-01-11T06:00:00+00:00,SKU_0007,STORE_004,True,0.9154
INV_0000785,INC_001,2024-01-11T06:00:00+00:00,SKU_0007,STORE_005,True,0.9618
INV_0000786,INC_001,2024-01-11T06:00:00+00:00,SKU_0008,STORE_001,True,0.9432
INV_0000787,INC_001,2024-01-11T06:00:00+00:00,SKU_0008,STORE_002,True,0.9294
INV_0000788,INC_001,2024-01-11T06:00:00+00:00,SKU_0008,STORE_003,True,0.9452
INV_0000789,INC_001,2024-01-11T06:00:00+00:00,SKU_0008,STORE_004,False,0.9339
INV_0000790,INC_001,2024-01-11T06:00:00+00:00,SKU_0008,STORE_005,True,0.9324
INV_0000791,INC_001,2024-01-11T06:00:00+00:00,SKU_0009,STORE_001,True,0.984
INV_0000792,INC_001,2024-01-11T06:00:00+00:00,SKU_0009,STORE_002,True,0.9704
INV_0000793,INC_001,2024-01-11T06:00:00+00:00,SKU_0009,STORE_003,True,0.9621
INV_0000794,INC_001,2024-01-11T06:00:00+00:00,SKU_0009,STORE_004,True,0.9376
INV_0000795,INC_001,2024-01-11T06:00:00+00:00,SKU_0009,STORE_005,True,0.9573
INV_0000796,INC_001,2024-01-11T06:00:00+00:00,SKU_0010,STORE_001,True,0.9105
INV_0000797,INC_001,2024-01-11T06:00:00+00:00,SKU_0010,STORE_002,True,0.9181
INV_0000798,INC_001,2024-01-11T06:00:00+00:00,SKU_0010,STORE_003,True,0.9766
INV_0000799,INC_001,2024-01-11T06:00:00+00:00,SKU_0010,STORE_004,True,0.9573
INV_0000800,INC_001,2024-01-11T06:00:00+00:00,SKU_0010,STORE_005,True,0.9146
INV_0000801,INC_001,2024-01-11T06:00:00+00:00,SKU_0011,STORE_001,True,0.8922
INV_0000802,INC_001,2024-01-11T06:00:00+00:00,SKU_0011,STORE_002,True,0.9076
INV_0000803,INC_001,2024-01-11T06:00:00+00:00,SKU_0011,STORE_003,True,0.9366
INV_0000804,INC_001,2024-01-11T06:00:00+00:00,SKU_0011,STORE_004,True,0.9731
INV_0000805,INC_001,2024-01-11T06:00:00+00:00,SKU_0011,STORE_005,True,0.9795
INV_0000806,INC_001,2024-01-11T06:00:00+00:00,SKU_0012,STORE_001,True,0.9486
INV_0000807,INC_001,2024-01-11T06:00:00+00:00,SKU_0012,STORE_002,True,0.9212
INV_0000808,INC_001,2024-01-11T06:00:00+00:00,SKU_0012,STORE_003,False,0.9622
INV_0000809,INC_001,2024-01-11T06:00:00+00:00,SKU_0012,STORE_004,True,0.9091
INV_0000810,INC_001,2024-01-11T06:00:00+00:00,SKU_0012,STORE_005,False,0.9315
INV_0000811,INC_001,2024-01-11T06:00:00+00:00,SKU_0013,STORE_001,True,0.947
INV_0000812,INC_001,2024-01-11T06:00:00+00:00,SKU_0013,STORE_002,True,0.9359
INV_0000813,INC_001,2024-01-11T06:00:00+00:00,SKU_0013,STORE_003,False,0.9821
INV_0000814,INC_001,2024-01-11T06:00:00+00:00,SKU_0013,STORE_004,True,0.9144
INV_0000815,INC_001,2024-01-11T06:00:00+00:00,SKU_0013,STORE_005,True,0.9272
INV_0000816,INC_001,2024-01-11T06:00:00+00:00,SKU_0014,STORE_001,True,0.9441
INV_0000817,INC_001,2024-01-11T06:00:00+00:00,SKU_0014,STORE_002,True,0.9811
INV_0000818,INC_001,2024-01-11T06:00:00+00:00,SKU_0014,STORE_003,True,0.9312
INV_0000819,INC_001,2024-01-11T06:00:00+00:00,SKU_0014,STORE_004,True,0.9324
INV_0000820,INC_001,2024-01-11T06:00:00+00:00,SKU_0014,STORE_005,True,0.9672
INV_0000821,INC_001,2024-01-11T06:00:00+00:00,SKU_0015,STORE_001,True,0.893
INV_0000822,INC_001,2024-01-11T06:00:00+00:00,SKU_0015,STORE_002,True,0.9516
INV_0000823,INC_001,2024-01-11T06:00:00+00:00,SKU_0015,STORE_003,False,0.9299
INV_0000824,INC_001,2024-01-11T06:00:00+00:00,SKU_0015,STORE_004,True,0.9391
INV_0000825,INC_001,2024-01-11T06:00:00+00:00,SKU_0015,STORE_005,True,0.8932
INV_0000826,INC_001,2024-01-11T06:00:00+00:00,SKU_0016,STORE_001,True,0.9732
INV_0000827,INC_001,2024-01-11T06:00:00+00:00,SKU_0016,STORE_002,True,0.9769
INV_0000828,INC_001,2024-01-11T06:00:00+00:00,SKU_0016,STORE_003,True,0.9216
INV_0000829,INC_001,2024-01-11T06:00:00+00:00,SKU_0016,STORE_004,True,0.9251
INV_0000830,INC_001,2024-01-11T06:00:00+00:00,SKU_0016,STORE_005,True,0.9488
INV_0000831,INC_001,2024-01-11T06:00:00+00:00,SKU_0017,STORE_001,True,0.9929
INV_0000832,INC_001,2024-01-11T06:00:00+00:00,SKU_0017,STORE_002,True,0.9511
INV_0000833,INC_001,2024-01-11T06:00:00+00:00,SKU_0017,STORE_003,True,0.9083
INV_0000834,INC_001,2024-01-11T06:00:00+00:00,SKU_0017,STORE_004,True,0.9557
INV_0000835,INC_001,2024-01-11T06:00:00+00:00,SKU_0017,STORE_005,True,0.9434
INV_0000836,INC_001,2024-01-11T06:00:00+00:00,SKU_0018,STORE_001,True,0.8995
INV_0000837,INC_001,2024-01-11T06:00:00+00:00,SKU_0018,STORE_002,True,0.9373
INV_0000838,INC_001,2024-01-11T06:00:00+00:00,SKU_0018,STORE_003,True,0.9169
INV_0000839,INC_001,2024-01-11T06:00:00+00:00,SKU_0018,STORE_004,True,0.9245
INV_0000840,INC_001,2024-01-11T06:00:00+00:00,SKU_0018,STORE_005,True,0.9271
INV_0000841,INC_001,2024-01-11T06:00:00+00:00,SKU_0019,STORE_001,True,0.9264
INV_0000842,INC_001,2024-01-11T06:00:00+00:00,SKU_0019,STORE_002,True,0.9269
INV_0000843,INC_001,2024-01-11T06:00:00+00:00,SKU_0019,STORE_003,True,0.9686
INV_0000844,INC_001,2024-01-11T06:00:00+00:00,SKU_0019,STORE_004,True,0.9158
INV_0000845,INC_001,2024-01-11T06:00:00+00:00,SKU_0019,STORE_005,True,0.9425
INV_0000846,INC_001,2024-01-11T06:00:00+00:00,SKU_0020,STORE_001,True,0.9009
INV_0000847,INC_001,2024-01-11T06:00:00+00:00,SKU_0020,STORE_002,True,0.9445
INV_0000848,INC_001,2024-01-11T06:00:00+00:00,SKU_0020,STORE_003,False,0.9369
INV_0000849,INC_001,2024-01-11T06:00:00+00:00,SKU_0020,STORE_004,True,0.9528
INV_0000850,INC_001,2024-01-11T06:00:00+00:00,SKU_0020,STORE_005,True,0.9703
INV_0000851,INC_001,2024-01-11T06:00:00+00:00,SKU_0021,STORE_001,True,0.9436
INV_0000852,INC_001,2024-01-11T06:00:00+00:00,SKU_0021,STORE_002,True,0.9404
INV_0000853,INC_001,2024-01-11T06:00:00+00:00,SKU_0021,STORE_003,True,0.9543
INV_0000854,INC_001,2024-01-11T06:00:00+00:00,SKU_0021,STORE_004,True,0.9812
INV_0000855,INC_001,2024-01-11T06:00:00+00:00,SKU_0021,STORE_005,True,0.9374
